
2020-01-04 12:55:57 INFO  VideoFileOrganizerApp:25 - Photo organizer is not enabled.
2020-01-04 13:04:25 INFO  VideoFileOrganizerApp:49 - Collected inputs:
2020-01-04 13:04:25 INFO  VideoFileOrganizerApp:50 - Source Location: /root/Videos
2020-01-04 13:04:25 INFO  VideoFileOrganizerApp:51 - Destination Location: /root/Video
2020-01-04 13:04:25 INFO  VideoFileOrganizerApp:52 - Folder creation / File Relocation allowed: true
2020-01-04 13:04:25 INFO  VideoFileOrganizerApp:53 - Allowed file extensions: [mkv, mp4, mov, avi]
2020-01-04 13:04:25 INFO  VideoFileOrganizerApp:22 - Photo organizer is enabled. Initializing process...
2020-01-04 13:04:25 INFO  VideoOrganizer:41 - Source Location: /root/Videos
2020-01-04 13:04:25 INFO  VideoOrganizer:42 - Total photos found: 8
2020-01-04 13:04:25 INFO  VideoOrganizer:43 - Processing files one by one now.
2020-01-04 13:04:25 INFO  VideoOrganizer:58 - Inside VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:62 - Processing file = /root/Videos/VID_20190809_051616.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:71 - Date Time detected for file /root/Videos/VID_20190809_051616.mp4 = null
2020-01-04 13:04:25 INFO  VideoOrganizer:79 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20190809_051616.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:94 - Finished processing file = /root/Videos/VID_20190809_051616.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:95 - Leaving VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:58 - Inside VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:62 - Processing file = /root/Videos/VID_20180920_035131.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:71 - Date Time detected for file /root/Videos/VID_20180920_035131.mp4 = null
2020-01-04 13:04:25 INFO  VideoOrganizer:79 - Original Year - Month - Day : 0000 - 00 - 00 for file /root/Videos/VID_20180920_035131.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:94 - Finished processing file = /root/Videos/VID_20180920_035131.mp4
2020-01-04 13:04:25 INFO  VideoOrganizer:95 - Leaving VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:58 - Inside VideoOrganizer.process
2020-01-04 13:04:25 INFO  VideoOrganizer:62 - Processing file = /root/Videos/VID_20190609_031011.mp4
